wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
2027	0.010221132	0.013059084	0.014668237	0.01092537	0.008757695	0.009243994	0.013048339	0.00690515	0.007979076
2028	0.010307389	0.013244516	0.014795164	0.010946208	0.008869371	0.009305164	0.013112624	0.007039516	0.008028697
2029	0.010387767	0.013382869	0.014884749	0.010960651	0.008987888	0.009356792	0.013176164	0.007161824	0.008085501
2030	0.010433521	0.013520425	0.014946281	0.010984258	0.009051381	0.00938983	0.013268181	0.007250773	0.008159724
2031	0.010461579	0.013619853	0.014988665	0.011056676	0.009094172	0.009439204	0.013373597	0.007332097	0.00823517
2032	0.010534042	0.01365075	0.014971896	0.011168964	0.009140165	0.009510853	0.013467284	0.007414276	0.00830854
2033	0.010628556	0.013684165	0.014932455	0.011289206	0.009157416	0.009571322	0.013549168	0.007476225	0.008362335
2034	0.010714894	0.013765182	0.014905383	0.011408008	0.00915065	0.009610994	0.013633529	0.007506513	0.008398567
2035	0.010788893	0.013828881	0.014892891	0.011533808	0.009178196	0.00964285	0.013717574	0.007546645	0.008460468
2036	0.010841451	0.013886735	0.014932257	0.011679276	0.009255804	0.00966723	0.013788634	0.007643227	0.008545527
2037	0.010888612	0.013964791	0.015016864	0.011817131	0.009342149	0.009692741	0.013858698	0.007753818	0.008629646
2038	0.010953138	0.01405034	0.015131841	0.01191776	0.009420791	0.009720944	0.013928526	0.007844178	0.008709551
2039	0.01101119	0.014143312	0.015251085	0.011990371	0.009534922	0.009764665	0.014007288	0.007934303	0.008801363
2040	0.011088197	0.014276646	0.015359422	0.012048269	0.009656108	0.009808211	0.014095755	0.00803286	0.008895079
2041	0.011194677	0.014469203	0.015420197	0.01209132	0.009743269	0.009833687	0.014211289	0.008118411	0.009000684
2042	0.011311643	0.014680818	0.01547897	0.012132896	0.009821265	0.009851868	0.01433442	0.008199227	0.009109832
2043	0.011434997	0.01489725	0.015557615	0.0122333	0.009920797	0.009889246	0.014456414	0.008308682	0.009213724
2044	0.011566946	0.015097661	0.015632398	0.012370463	0.010004397	0.0099527	0.014579451	0.008428361	0.009323492
2045	0.011702883	0.015308432	0.015728317	0.012497376	0.010039185	0.010023373	0.014693017	0.008529528	0.00941311
2046	0.011837944	0.015544851	0.015839237	0.012634817	0.010068836	0.010098575	0.014802562	0.008629909	0.009483773
2047	0.01195014	0.015749823	0.015938722	0.012794265	0.010138727	0.010173394	0.014910792	0.008756844	0.009590975
2048	0.012054583	0.015932494	0.016059351	0.012968827	0.010254331	0.010255221	0.01501881	0.008913482	0.009708837
2049	0.012173567	0.016103403	0.016216725	0.013135546	0.010394987	0.010360621	0.015128034	0.009077492	0.009788978
2050	0.012269337	0.01626059	0.016377402	0.013309724	0.010537655	0.010483858	0.015245041	0.009232659	0.0098716
2051	0.012331638	0.016444167	0.016499834	0.013499854	0.01068825	0.010607122	0.015374534	0.009371402	0.009976737
2052	0.012388121	0.016634303	0.016616359	0.013676144	0.010797256	0.010718149	0.015510348	0.009518527	0.010094012
2053	0.012464871	0.016843201	0.016740522	0.013835213	0.010874843	0.010822557	0.015657604	0.009671207	0.010200731
2054	0.012545911	0.017043462	0.016899236	0.013982461	0.010938219	0.010918096	0.015806333	0.009832085	0.010308558
2055	0.012641535	0.017251763	0.017063584	0.014137815	0.011008082	0.011001452	0.01596512	0.010004035	0.010436469
2056	0.012767014	0.017437939	0.017225407	0.014293195	0.011066189	0.011092092	0.016136902	0.01018373	0.010584852
2057	0.012916342	0.01762256	0.017382557	0.014436963	0.011107391	0.011189067	0.016299101	0.010360778	0.01073918
2058	0.013079224	0.017852095	0.017508935	0.014576828	0.01115575	0.011274749	0.016446952	0.010527808	0.010893633
2059	0.013242162	0.018089861	0.017598564	0.0147173	0.011233838	0.011352227	0.016597513	0.010710798	0.011055467
2060	0.013412765	0.018313868	0.017695187	0.014860249	0.011362343	0.011437504	0.016747899	0.010930306	0.011205718
2061	0.013581662	0.01855522	0.017806864	0.014992156	0.011540091	0.011523095	0.016891186	0.011142767	0.011341612
2062	0.01371138	0.018821651	0.017898373	0.015129247	0.011738029	0.011603741	0.017043749	0.011324424	0.011492354
2063	0.013807295	0.019078554	0.017991136	0.015275668	0.011939756	0.01169658	0.017197603	0.011475241	0.011672533
2064	0.013880403	0.019285915	0.018113604	0.015391017	0.012112406	0.011798388	0.017337318	0.01160142	0.011876143
2065	0.013974206	0.019503887	0.018276636	0.015514055	0.012267768	0.011905047	0.017468411	0.01171591	0.012063596
2066	0.014072218	0.019715603	0.018449976	0.015674145	0.012377294	0.012005845	0.017620662	0.011831366	0.0122319
2067	0.014186614	0.019919829	0.018626906	0.015862194	0.012472742	0.012112075	0.017789475	0.011961727	0.012396158
2068	0.014325217	0.020133107	0.018809271	0.016057865	0.012568063	0.012210021	0.017941708	0.012119796	0.012534438
2069	0.014482345	0.020370256	0.018984913	0.016251245	0.012640628	0.012300604	0.018056339	0.012293425	0.012629514
2070	0.014653805	0.020639478	0.019127896	0.016443343	0.012706223	0.012377778	0.018169304	0.012477462	0.012722685
2071	0.014831422	0.020917519	0.019227213	0.016621312	0.012798894	0.012438584	0.018291573	0.012697691	0.012830174
2072	0.015015017	0.021187371	0.019332316	0.016775379	0.01289624	0.012510117	0.018428552	0.012932112	0.012935175
2073	0.015196769	0.021475979	0.019457721	0.016902858	0.013005343	0.012592134	0.018591443	0.013142061	0.013037255
2074	0.015376897	0.021763957	0.019591107	0.017013177	0.013131783	0.012675553	0.018772741	0.013334696	0.013169931
2075	0.015547538	0.022001376	0.019750408	0.017100066	0.013250385	0.012778779	0.018945978	0.013493357	0.013349014
2076	0.015698493	0.022222565	0.019908504	0.017184293	0.013364588	0.012896671	0.019110206	0.013615787	0.013549619
2077	0.015844849	0.0224614	0.020061457	0.017304248	0.013470411	0.013010707	0.019276623	0.013723515	0.013753311
2078	0.015971596	0.022658481	0.02018088	0.017476269	0.013558741	0.013135526	0.019461555	0.013847093	0.013963615
2079	0.01608554	0.022812194	0.020288586	0.017661753	0.013650236	0.013287937	0.019631603	0.013973353	0.014155889
2080	0.016181263	0.022976956	0.020395847	0.017846679	0.013752995	0.01342625	0.019776639	0.014105432	0.014291288
2081	0.016280683	0.023163569	0.020504723	0.01804853	0.013872402	0.01355587	0.019907255	0.014259845	0.014400204
2082	0.016385972	0.023369045	0.020593099	0.018263643	0.014007055	0.013669535	0.020043227	0.014426765	0.014517774
2083	0.016501196	0.023602615	0.020685033	0.018454494	0.014151119	0.013769992	0.020160949	0.014615007	0.014643473
2084	0.016631947	0.023862912	0.020825163	0.018614649	0.014286811	0.013878144	0.020278646	0.014820184	0.014763414
2085	0.016752032	0.024138051	0.020972461	0.018754319	0.014412549	0.013970018	0.02040364	0.015037701	0.014884211
2086	0.016867881	0.024407962	0.021120116	0.018867482	0.014533812	0.01403316	0.020517457	0.015266233	0.015027942
2087	0.016984765	0.024656005	0.021270065	0.018970699	0.014646308	0.014081852	0.020625023	0.015481633	0.01519261
2088	0.017083189	0.024916688	0.021387515	0.019101118	0.014756807	0.014117189	0.020746517	0.01567939	0.015374646
2089	0.017190634	0.025162335	0.021479795	0.019232987	0.014854105	0.014144214	0.020868247	0.015846227	0.015548131
2090	0.017322196	0.025343356	0.02156069	0.019364229	0.014938731	0.01419232	0.020984539	0.015988511	0.015712825
2091	0.017456351	0.025480731	0.021639428	0.019501502	0.015023783	0.014258159	0.021114368	0.016110118	0.015835287
2092	0.017576707	0.025605762	0.0217202	0.019636856	0.015111237	0.014319651	0.021264733	0.016224153	0.015905668
2093	0.017708613	0.025738656	0.021795562	0.019784522	0.015211312	0.014394262	0.021416683	0.016332626	0.015962439
2094	0.017841449	0.025884672	0.021881892	0.01995169	0.01532252	0.014483373	0.021587502	0.016444748	0.016016036
2095	0.017987832	0.026055914	0.021996286	0.020134353	0.01544284	0.014588607	0.021765077	0.016580668	0.016081115
2096	0.0181334	0.026272302	0.022126647	0.020319824	0.01557314	0.014692938	0.021930364	0.01673549	0.016166704
2097	0.018250062	0.026517759	0.022248498	0.020511504	0.015704727	0.014781879	0.022082362	0.016900618	0.016270084
2098	0.018354712	0.026783324	0.022391988	0.020701692	0.015837532	0.014872098	0.02223932	0.017088116	0.016404293
2099	0.018458014	0.027056466	0.022557117	0.020900507	0.015969726	0.014965653	0.02239958	0.017286713	0.016582167
2100	0.018554645	0.027313122	0.022722341	0.021106953	0.016091015	0.015059539	0.022558513	0.017477258	0.016772305
2101	0.018671429	0.027532546	0.02288724	0.021287261	0.016192245	0.0151616	0.022706954	0.017638199	0.01693857
2102	0.018797674	0.027735899	0.023065961	0.021450295	0.016273908	0.015275649	0.022848942	0.017784174	0.017101556
2103	0.018908606	0.027923086	0.023251784	0.021610132	0.016344361	0.015392155	0.022995218	0.017942572	0.017257415
2104	0.019017295	0.028099851	0.023399946	0.021759984	0.016430176	0.015509889	0.023137655	0.018097432	0.017385161
2105	0.019132539	0.028303933	0.023506907	0.021906719	0.016541313	0.015642388	0.023282384	0.018238431	0.017501213
2106	0.019252624	0.028512387	0.023609715	0.022057596	0.016665651	0.015786633	0.02344539	0.018380905	0.017614282
2107	0.019400126	0.028699638	0.023699402	0.022215697	0.016801525	0.015933635	0.02360905	0.01852659	0.01771978
2108	0.019561276	0.028937176	0.023771942	0.022363525	0.016946732	0.016059798	0.023752346	0.018673389	0.017832459
2109	0.019725222	0.029171582	0.023851627	0.022495128	0.017079552	0.016173319	0.023890574	0.018816993	0.017963665
2110	0.019884624	0.029392761	0.023980729	0.022600665	0.017187764	0.016285904	0.024047461	0.018972118	0.018126145
2111	0.020045369	0.029610522	0.024097279	0.022704684	0.017306223	0.016385094	0.024193721	0.019149843	0.018300143
2112	0.020212094	0.029807388	0.024174666	0.022826894	0.017432354	0.016468097	0.024329419	0.01933168	0.018468531
2113	0.020365116	0.02998298	0.024281568	0.022949076	0.017560311	0.016551872	0.024480211	0.019517565	0.018625965
2114	0.020486419	0.03016447	0.024442971	0.023074049	0.017690878	0.016643812	0.024639323	0.019723343	0.018782363
2115	0.020609631	0.030362742	0.02460969	0.023216384	0.017804522	0.016730081	0.024797957	0.019923544	0.018941164
2116	0.020751903	0.030579606	0.024749943	0.023376222	0.017928037	0.0168151	0.024968236	0.02010288	0.019088076
2117	0.020885202	0.030823534	0.024891453	0.023548328	0.018046123	0.016900804	0.025137304	0.02027568	0.019235412
2118	0.021021139	0.031099496	0.025038538	0.023721597	0.018126309	0.01698358	0.02528765	0.020445459	0.019384574
2119	0.021156097	0.031372527	0.025178344	0.0239065	0.018222306	0.017061979	0.025443896	0.020594147	0.019529063
2120	0.021264701	0.031643556	0.025331407	0.024106575	0.018347522	0.017125745	0.025615826	0.020719262	0.019680524
2121	0.02136536	0.031882866	0.025496596	0.024287586	0.018430293	0.017199555	0.02578369	0.020836408	0.019837089
2122	0.021472354	0.03213113	0.025656934	0.024453206	0.01847982	0.0172924	0.025940545	0.020952889	0.019993925
2123	0.021585424	0.032375144	0.025762015	0.024619327	0.018557096	0.017382334	0.026085778	0.021097938	0.020130847
2124	0.021692217	0.032611947	0.025843327	0.02478953	0.018657182	0.017463279	0.026221018	0.021268013	0.020245362
2125	0.021782644	0.032840546	0.025966861	0.024941391	0.018752626	0.01755143	0.026356744	0.02147056	0.020325875
2126	0.021866975	0.033046534	0.026093431	0.025094029	0.018869892	0.01765087	0.026488721	0.021671312	0.020406155
2127	0.021965701	0.033231236	0.026181673	0.025262119	0.019008024	0.017738267	0.026621292	0.021837887	0.020500624
2128	0.022076768	0.03341805	0.026290221	0.02543169	0.019121825	0.017828129	0.026749771	0.021990603	0.020604984
2129	0.022183097	0.033616094	0.026433848	0.025599449	0.019184499	0.017928678	0.026847198	0.022142012	0.020732846
2130	0.022296747	0.033831501	0.026567801	0.025753774	0.019249927	0.01801587	0.026952901	0.0222843	0.020878827
2131	0.022405668	0.034039404	0.026695456	0.025899282	0.019376161	0.018080144	0.027106528	0.022405312	0.021027567
2132	0.022514626	0.034214317	0.026842782	0.026039788	0.01951061	0.018144746	0.027270253	0.022503784	0.021184764
2133	0.02265644	0.034376908	0.026986794	0.026145722	0.019594804	0.018233873	0.027420383	0.022589722	0.02134578
2134	0.022807598	0.034545793	0.027100275	0.026255424	0.019665689	0.018322608	0.027566571	0.022680782	0.021496845
2135	0.022941042	0.034707998	0.027198162	0.026390998	0.019732709	0.018387867	0.027699996	0.02279871	0.021619671
2136	0.023068727	0.034886292	0.027283433	0.02652699	0.019808598	0.018454104	0.027841088	0.022933128	0.021724185
2137	0.023199057	0.035078187	0.027343629	0.026647613	0.019903183	0.018527576	0.028003922	0.023084804	0.021821194
2138	0.023318484	0.03523004	0.027372021	0.026785472	0.020018558	0.018613628	0.028170279	0.023209159	0.021931018
2139	0.023433029	0.035359006	0.027412616	0.026943287	0.020135937	0.018724959	0.02831924	0.023312607	0.022027897
2140	0.023560193	0.035523204	0.027498059	0.027073278	0.020219314	0.018843395	0.028442207	0.023417992	0.022122976
2141	0.02368425	0.035706563	0.027598274	0.02719365	0.020294832	0.018956888	0.028542409	0.023535215	0.022224722
2142	0.023798903	0.035906156	0.027675351	0.027306304	0.020410441	0.019029843	0.028637733	0.023668295	0.022320315
2143	0.02390736	0.036107561	0.027760168	0.027402152	0.02052902	0.019093845	0.028736205	0.023799223	0.022410978
2144	0.024019076	0.036291846	0.027875102	0.027481138	0.020626552	0.019170808	0.02882777	0.023920549	0.022520995
2145	0.024130057	0.036434277	0.028008289	0.027568751	0.020713681	0.019255055	0.028911195	0.024033806	0.022626276
2146	0.024220137	0.036540674	0.028144957	0.02769901	0.020783793	0.019335001	0.02897992	0.024150277	0.022704232
2147	0.024289141	0.036644528	0.028275079	0.02786152	0.020859864	0.019403082	0.029043215	0.024276815	0.022769776
2148	0.024357843	0.036753321	0.028375157	0.028015124	0.020977663	0.019471822	0.029142215	0.024404914	0.022832228
2149	0.024425476	0.036860053	0.028474067	0.028162735	0.021091307	0.019544275	0.029273545	0.024534649	0.022915461
2150	0.024477396	0.036952497	0.02859513	0.028321137	0.021152625	0.019623321	0.029404553	0.024653476	0.023021164
2151	0.024549271	0.037039472	0.028721934	0.028463236	0.021205886	0.019718973	0.02951575	0.024749418	0.023122372
2152	0.024657059	0.037144259	0.028837553	0.028558195	0.0212732	0.019800936	0.029619553	0.024833274	0.023239535
2153	0.024760416	0.03727904	0.028938367	0.028662638	0.021362443	0.01987634	0.029715676	0.024937649	0.023366048
2154	0.024857046	0.037444588	0.02902034	0.028774763	0.021482517	0.019948046	0.029806122	0.025059217	0.023492783
2155	0.024972708	0.037637195	0.029101513	0.028886078	0.021608303	0.020048307	0.029903357	0.025177234	0.023613286
2156	0.025096891	0.03786719	0.029186667	0.028981212	0.021721894	0.020153395	0.030009664	0.025296147	0.023726906
2157	0.025221323	0.038103381	0.029296291	0.029095679	0.021808446	0.020265202	0.030118579	0.025419282	0.023814914
2158	0.025333281	0.038313487	0.029407119	0.029201388	0.021890681	0.020367204	0.030203337	0.02553327	0.023875405
2159	0.025430248	0.038530122	0.029493845	0.029289956	0.021999404	0.020440278	0.030265761	0.0256458	0.023918111
2160	0.025531303	0.038731601	0.029561569	0.029384282	0.022106995	0.020490661	0.030345496	0.025761749	0.023952763
2161	0.025636305	0.038902356	0.029654732	0.02948643	0.02217475	0.020532132	0.030458794	0.025886493	0.02401741
2162	0.025728198	0.039044789	0.029749357	0.029602315	0.02223138	0.020568253	0.030570884	0.026002567	0.024091212
2163	0.025842537	0.039144325	0.029804563	0.029713473	0.022301142	0.020605977	0.030676166	0.026087931	0.024147323
2164	0.025939685	0.039209443	0.029866463	0.029833492	0.022374601	0.020658989	0.030776806	0.026154381	0.024214149
2165	0.025969107	0.039270522	0.02995	0.030002486	0.022479996	0.020730166	0.030865	0.026228184	0.024303388
2166	0.026004921	0.039313928	0.030037418	0.030160867	0.022598631	0.020817769	0.030966382	0.026303619	0.024377259
2167	0.026079428	0.039354467	0.030142263	0.030290143	0.022683347	0.020931135	0.031088067	0.026368827	0.024421753
2168	0.026157999	0.039399579	0.030236404	0.030391169	0.022748327	0.021033015	0.031219347	0.026442299	0.024476601
2169	0.026259237	0.039446066	0.030319322	0.030478859	0.022831882	0.021121402	0.03135122	0.026549443	0.024548115
2170	0.026343749	0.039494053	0.030396928	0.03052334	0.022909457	0.02118604	0.031470676	0.026641948	0.024624214
2171	0.026407984	0.039583382	0.030474267	0.030541485	0.022954199	0.021236131	0.031597637	0.026717014	0.024720669
2172	0.026478001	0.039692374	0.030534429	0.030599741	0.022994308	0.021262948	0.031767507	0.02679826	0.024847318
2173	0.026547869	0.039831142	0.030599039	0.030666098	0.023035142	0.021295407	0.031940799	0.026889	0.024976552
2174	0.026607126	0.04000422	0.03067795	0.030733705	0.023076597	0.021346083	0.032095397	0.026965913	0.025082686
2175	0.026674714	0.040216139	0.030754335	0.030831378	0.023119052	0.021401375	0.03222671	0.02703871	0.025184284
2176	0.026712967	0.04045644	0.030834887	0.030973913	0.023178765	0.021466281	0.032311419	0.027118656	0.025295238
2177	0.026746003	0.040670458	0.030965233	0.031136209	0.023237036	0.021542008	0.032351953	0.027195909	0.025417057
2178	0.026848303	0.040835579	0.031152256	0.031263903	0.023260438	0.021624427	0.032392069	0.027266695	0.025518659
2179	0.026959622	0.040987873	0.031309136	0.031391437	0.023286525	0.02169193	0.032430771	0.027339567	0.025605597
2180	0.027057285	0.041109667	0.031395103	0.03154973	0.02336154	0.021731114	0.032442232	0.027438018	0.025708969
2181	0.027156175	0.041240152	0.031452417	0.031694769	0.023465025	0.021739179	0.032470005	0.027550563	0.025819151
2182	0.027192149	0.041425219	0.031481464	0.031814038	0.023545137	0.021704973	0.032544842	0.027633064	0.025934573
2183	0.027221201	0.041622083	0.031523578	0.031917547	0.02361894	0.021670786	0.032641228	0.027712579	0.026043839
2184	0.027292292	0.041795705	0.031606178	0.032003668	0.023712745	0.021654442	0.032757381	0.027801145	0.026132637
2185	0.027354284	0.041956113	0.031689379	0.032065346	0.023796048	0.021676644	0.032877589	0.027901761	0.026189475
2186	0.027405973	0.042104477	0.031762011	0.032145462	0.023877307	0.021734993	0.033002446	0.028018034	0.02621756
2187	0.027467011	0.042255286	0.031824424	0.032232689	0.023946844	0.021816336	0.033127793	0.028148525	0.026255162
2188	0.027512957	0.042372605	0.031873412	0.032294289	0.02398426	0.021917679	0.033251064	0.028277724	0.026304236
2189	0.027585257	0.042443614	0.03196458	0.032349677	0.023986292	0.022030952	0.033356724	0.028387337	0.026385735
2190	0.027675575	0.042501429	0.032059146	0.03239495	0.023971264	0.02216244	0.03344415	0.028470941	0.026453541
2191	0.027754279	0.042571279	0.032115331	0.032442939	0.023979492	0.022288677	0.033528665	0.028535703	0.026523725
2192	0.027824687	0.042625912	0.032149764	0.032493207	0.023999353	0.022393747	0.033618529	0.02857008	0.026610103
2193	0.027894402	0.042710377	0.032180375	0.032539164	0.024031253	0.022461446	0.033745305	0.028570529	0.026714581
2194	0.027948566	0.042802373	0.032197024	0.032567693	0.02408269	0.022500964	0.033874099	0.028557682	0.026800593
2195	0.028039281	0.042855875	0.032275377	0.032574888	0.024152574	0.022549969	0.033990585	0.028556144	0.026866483
2196	0.028154835	0.042908934	0.032373422	0.032600454	0.024251486	0.022600037	0.034091608	0.02858381	0.026908675
2197	0.028235741	0.042965652	0.032408402	0.03268714	0.02438047	0.022642461	0.034157358	0.028653576	0.026914819
2198	0.028290926	0.043014746	0.032429927	0.032818152	0.024514382	0.02268851	0.034215647	0.028757077	0.026928977
2199	0.028323316	0.043063052	0.032460058	0.032942262	0.024618626	0.02273351	0.034290408	0.02887163	0.026983678
2200	0.028326395	0.043106781	0.032488035	0.033051251	0.024694633	0.022753152	0.034356558	0.028996112	0.02704888
2201	0.028340832	0.043163398	0.032531594	0.033171052	0.024761863	0.022753356	0.034400741	0.029130441	0.027120439
2202	0.02836135	0.043254317	0.03257248	0.033249107	0.02481587	0.022768783	0.034424608	0.029241982	0.027170045
2203	0.028393749	0.043387844	0.03264006	0.033283377	0.0248622	0.022778393	0.034443332	0.029325942	0.027234277
2204	0.028435231	0.043499636	0.032683716	0.03329454	0.02488269	0.022776567	0.034469684	0.029366854	0.027292024
2205	0.028494806	0.043588223	0.032698068	0.033285863	0.024892261	0.022795099	0.034513197	0.029376771	0.027336815
2206	0.028564121	0.043656562	0.032732266	0.033261831	0.024892148	0.022833814	0.034544361	0.029372289	0.027361289
2207	0.02865935	0.043713754	0.032804381	0.033253418	0.024878929	0.022878309	0.03457678	0.029359861	0.027380936
2208	0.028752602	0.043776064	0.032844405	0.033286792	0.024894374	0.0229314	0.034596995	0.029357131	0.027367796
2209	0.028800782	0.043814106	0.03287475	0.033327494	0.024939328	0.023007567	0.034602967	0.029378296	0.027332473
2210	0.028823084	0.043810911	0.032943763	0.033359045	0.024973382	0.023068795	0.034627057	0.029401529	0.027337982
2211	0.028846936	0.043796459	0.033006365	0.033409437	0.025007604	0.023124861	0.034675047	0.029433765	0.027361189
2212	0.028864225	0.043762797	0.033046607	0.033454602	0.025050743	0.023156291	0.034733154	0.029491448	0.027365255
2213	0.028876145	0.0437639	0.033095676	0.033504788	0.025093627	0.02316975	0.034785192	0.029547513	0.02738639
2214	0.028904737	0.043856627	0.033139494	0.033551909	0.025127975	0.023174898	0.03481869	0.029570649	0.027432599
2215	0.028919447	0.043976214	0.033169366	0.033556759	0.025177816	0.023160563	0.034826227	0.029588573	0.027462262
2216	0.028912059	0.044058447	0.03316833	0.0335152	0.025236643	0.023138727	0.034817732	0.029598876	0.027462483
2217	0.028906557	0.044149567	0.033156882	0.033472378	0.025276565	0.023121635	0.034813166	0.029613858	0.027447833
2218	0.028917626	0.044254272	0.033177346	0.033463684	0.025285956	0.023091578	0.03479872	0.029640505	0.027420433
2219	0.028909215	0.044352369	0.033201067	0.033449014	0.025288101	0.023072353	0.034778708	0.029661583	0.027394241
2220	0.028833646	0.044445342	0.033195429	0.03341371	0.0253048	0.023085633	0.034760029	0.029681879	0.027372577
2221	0.028739512	0.044482081	0.033199434	0.033358727	0.025309109	0.023082955	0.0347404	0.029702032	0.027358653
2222	0.028675581	0.044446239	0.033198229	0.0332701	0.025288312	0.023030095	0.034718491	0.029687262	0.027353442
2223	0.028633137	0.044382099	0.033163243	0.033235453	0.025253442	0.022990482	0.034701658	0.029675492	0.027357479
2224	0.028609365	0.044283319	0.03311843	0.033272119	0.025185993	0.022936173	0.034687163	0.029672994	0.027366618
2225	0.028596234	0.044229142	0.033074666	0.033336132	0.02509744	0.022890122	0.034651409	0.029639462	0.027409428
2226	0.028583315	0.044231135	0.033014134	0.033411402	0.025009917	0.022880913	0.034599428	0.029585806	0.027469289
2227	0.028532285	0.044182806	0.032933893	0.033433149	0.024955118	0.02288136	0.034517585	0.029535508	0.027521545
2228	0.028464887	0.04408745	0.032855746	0.033429198	0.024879946	0.022859755	0.034448966	0.029469318	0.027541266
2229	0.02841618	0.04403229	0.032763685	0.033434773	0.024771733	0.022831768	0.034407499	0.029422894	0.02752211
2230	0.028363791	0.043990333	0.032658418	0.033435387	0.024671137	0.022802154	0.034371645	0.029404058	0.027454242
2231	0.028278529	0.043950183	0.032563689	0.033388933	0.024601638	0.022790616	0.034367873	0.029358812	0.027354228
2232	0.02817207	0.043894428	0.032475801	0.033293821	0.024559833	0.022777343	0.034359837	0.029282763	0.027241345
2233	0.028093133	0.043789017	0.032398199	0.033151287	0.024547983	0.022717759	0.034330507	0.029171624	0.027108658
2234	0.028026748	0.043631403	0.03232213	0.032972574	0.024526542	0.022638375	0.034269598	0.029029812	0.026978264
2235	0.027953318	0.043432787	0.032254524	0.032821993	0.024474018	0.022558197	0.03417256	0.028875425	0.026874229
2236	0.027884728	0.043217016	0.032201365	0.032699966	0.024401753	0.022482131	0.034064976	0.028734804	0.026761575
2237	0.027811316	0.043040079	0.032141691	0.032555447	0.024326753	0.022453967	0.033939458	0.0286074	0.026647335
2238	0.027732864	0.042868794	0.032037958	0.032403701	0.024268062	0.022448569	0.033823319	0.028490712	0.026553662
2239	0.027650742	0.042629158	0.031893926	0.032228334	0.024214131	0.022418187	0.033733873	0.028374246	0.02647256
2240	0.027587472	0.042382898	0.031740642	0.032096104	0.024124067	0.022365573	0.033654785	0.028260401	0.026380556
2241	0.027540613	0.042189138	0.031543445	0.032021704	0.024036555	0.022309751	0.033552889	0.028176248	0.026288476
2242	0.027503863	0.042007904	0.031381352	0.031942053	0.023953111	0.022231674	0.033462881	0.028118263	0.026193072
2243	0.027480556	0.041831537	0.031306652	0.03183262	0.023860088	0.022134206	0.033391546	0.028043697	0.026101325
2244	0.027439023	0.041652291	0.031237744	0.031688463	0.023791237	0.022017667	0.033285134	0.027942425	0.025997133
2245	0.027373063	0.041471066	0.03115521	0.031479417	0.023737883	0.021877945	0.033167982	0.027828187	0.025863593
2246	0.027324115	0.041296157	0.031086271	0.031283863	0.02366202	0.021736495	0.033029584	0.02767664	0.025752857
2247	0.027278005	0.041120679	0.031025859	0.031139076	0.023584061	0.021599128	0.032856027	0.027463919	0.025646257
2248	0.027218224	0.040960789	0.030969161	0.030993475	0.023508389	0.021494162	0.032672851	0.027256427	0.025501362
2249	0.027163892	0.040813673	0.030906785	0.030835431	0.023431762	0.021423964	0.032486926	0.027055204	0.025350014
2250	0.027085118	0.040625185	0.030787788	0.03064729	0.023345133	0.021327804	0.032325801	0.026860695	0.025215661
2251	0.026929067	0.040396253	0.030649915	0.030440196	0.023224812	0.021225779	0.032182457	0.026698825	0.025034552
2252	0.026738703	0.040146731	0.030494244	0.030314103	0.023094676	0.021151681	0.032020217	0.026576349	0.024860143
2253	0.026544208	0.039879188	0.030309786	0.030212163	0.022971276	0.021063584	0.031855237	0.026466038	0.024728749
2254	0.026362594	0.039594711	0.030167179	0.030082974	0.022836663	0.02093825	0.03172914	0.026377911	0.024647961
2255	0.026169089	0.039300955	0.030060383	0.029915553	0.022710213	0.020830298	0.03160468	0.026278451	0.024567108
2256	0.025956048	0.038992675	0.029912911	0.029708338	0.022625653	0.02074119	0.031465432	0.026137622	0.024457692
2257	0.025757491	0.038703806	0.029736991	0.029476812	0.022562188	0.020632021	0.031332949	0.025992944	0.024326897
2258	0.02560297	0.038481307	0.029581538	0.029296624	0.022522896	0.020530779	0.03119594	0.025825606	0.02419339
2259	0.02550082	0.038288033	0.029438538	0.029172061	0.022449098	0.020422949	0.031017606	0.025616652	0.02406267
2260	0.025458905	0.038101171	0.029283143	0.029042614	0.022329612	0.020298439	0.03080277	0.025405486	0.023944635
2261	0.025438377	0.037977612	0.029169841	0.028892134	0.022162914	0.020185684	0.030591171	0.025192266	0.023829907
2262	0.025378967	0.037896735	0.029116022	0.028711586	0.021896592	0.020061618	0.03038834	0.024982424	0.023702675
2263	0.025257402	0.037797183	0.02907763	0.028531877	0.021614801	0.019967836	0.030184498	0.02481203	0.023499793
2264	0.025120667	0.037679584	0.029005232	0.028385085	0.021389615	0.019914162	0.0299942	0.024682772	0.02327651
2265	0.024979454	0.037542156	0.028914537	0.028245522	0.021222642	0.019837136	0.029797608	0.02452805	0.023097515
2266	0.024823246	0.03733493	0.028823273	0.028138867	0.021116746	0.019752763	0.029585074	0.0243479	0.022947754
2267	0.024640274	0.037151902	0.028700494	0.027997769	0.021074747	0.019715533	0.029385165	0.024153098	0.022815629
2268	0.024448515	0.037035793	0.028518005	0.027820243	0.021097522	0.019680616	0.029213839	0.023940362	0.022736762
2269	0.024267759	0.036916162	0.028308595	0.027670498	0.021116798	0.019620789	0.029058457	0.023767492	0.022675177
2270	0.0241005	0.036777503	0.028089533	0.027554022	0.021084174	0.019564756	0.028904991	0.023641643	0.022619999
2271	0.023992398	0.036581583	0.027875407	0.02745361	0.021003235	0.01948172	0.028755774	0.023528779	0.022596054
